Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_10,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q16,Q2,Q6_1,Q6_2,Q6_3,Q6_4,Q7_1,Q7_10,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q8,Q27,age_tab,asian,black,LA,natam,other,white,region,region_coarse,RZIP,RZIP4,SD,SEX,URBANICITY,w1,AD,AGE,CD,CNTY,CompletionDate,F12,F13,F14,F15,F16,F17,F18,F19,F20,ID,lang,latlang,likely,party_reg,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q25,Q26,Q48_6,Q29_argentina,Q29_bolivia,Q29_chile,Q29_colombia,Q29_costa_rica,Q29_cuba,Q29_ecuador,Q29_el_salvador,Q29_guatemala,Q29_honduras,Q29_mexico,Q29_nicaragua,Q29_others,Q29_panama,Q29_paraguay,Q29_peru,Q29_puerto_rico,Q29_uruguay,Q29_venezuela,Q30,Q31_bangladesh,Q31_bhutan,Q31_burma,Q31_cambodia,Q31_china,Q31_guam,Q31_hawaii,Q31_hmong,Q31_india,Q31_indonesia,Q31_japan,Q31_korea,Q31_laos,Q31_malaysia,Q31_nepal,Q31_others,Q31_pakistan,Q31_philippines,Q31_samoa,Q31_sri_lanka,Q31_taiwan,Q31_thailand,Q31_vietnam,Q32,Q33a,Q33b,Q33c,Q33d,Q34,Q35,Q36,Q37
1,1,1,5,1,3,1,2,3,1,2,3,1,4,1, , , , , , , , , , , , , , , , ,5,1, , ,0, ,1, ,1,1,95008,4824,13,1,3,1.66085786924446005e-01,23,27,16,43,5,1,1,1,1,1,1,1,1,1,11413,1, ,1,1,4,1,4,5,5,27,2,7,1, ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1, , ,1,1,2,7
5,5,5,5,3,4,4,2,4,4,2,1,2,1,2, , , , , , , , , , , , , , , , ,3,3,1, ,0, , , ,6,5,90505,3034,24,1,3,1.15450302440924002e+00,66,45,36,19,5,2,3,2,3,2,1,1,3,3, 4770,1, ,1,4,1,4,5,5,5,45,2,5, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4, , ,2,1,1,2,5
5,5,5,5,4,4,4,4,4,4,4,4,4,4,3, , , , , , , , , , , , , , , , ,3,1,1, ,0, , , ,1,1,94803,3414, 7,1,2,1.89559877057494996e+00,14,21, 8, 7,5,2,2,2,2,2,2,2,2,2, 4363,1, ,2,1,5,5,5,5,5,21,2,3, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4, , ,3,5,2,3,1
4,3,4,1,3,4,3,3,2,4,2,3,3,2,2, , , , , , , , , , , , , , , , ,3,3, , ,0, ,1, ,5,4,91761,9196,22,2,2,3.10294694389760028e+00,53,41,35,36,5,2,2,2,2,2,2,2,2,2, 4519,1, ,2,2,1,4,2,5,5,41,1,7, , , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,3,2,2,1,7
5,2,2,2,1,2,2,2,2,2,4,3,1,1,3, , , , , , , , , , , , , , , , ,3,4,1, ,0, , , ,8,7,92840,2847,36,2,3,2.47781824555766983e+00,70,64,45,30,5,2,2,1,2,1,1,1,2,2, 1441,1, ,2,4,4,1,2,5,5,65,1,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2, ,1, ,5,2,2,3
3,4,4,2,3,1,3,3,3,3,2,3,3,1,2, , , , , , , , , , , , , , , , ,3,4, ,1,0, , , ,6,5,90746,3109,35,1,3,4.10451148125923038e-01,65,60,44,19,5,3,3,2,1,1,1,1,2,3,10339,1, ,1,1,4,3,2,4,4,60,2,8, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,3,1,1,5
4,5,4,5,3,3,3,1,3,2,3,3,3,1,2, , , , , , , , , , , , , , , , ,3,4, , ,0, , ,1,1,1,94118,1106,11,2,3,9.96946665542810112e-02,19,53,11,38,5,3,3,3,3,3,3,1,1,3, 7284,1, ,1,4,2,4,2,4,5,50,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,1,2,1,7
5,5,5,5,3,3,2,3,3,3,3,3,3,3,3, , , , , , , , , , , , , , , , ,4,1, , ,0, , , ,9,8,92117,2020,39,2,2,1.52243510447544000e-01,78,27,51,37,5,1,2,2,2,2,2,1,2,1,10089,1,2,1,2,4,5,5,5,5,27,1,8, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,5,2,2,5
5,5,1,5,1,4,1,4,4,1,1,4,1,4,1, , , , , , , , , , , , , , , , ,5,6, , ,1, , ,1,6,5,91602,1212,27,1,3,1.60357200601081007e+00,44,76,29,19,5,2,1,3,3,3,1,1,1,1,12468,1, ,1,1,4,1,5,5,5,76,2,6,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,2,3
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , ,0, , ,1,9,8,92028,9424,38,2,1,2.28567441523897008e+00,74,22,49,37,5,2,2,2,2,2,1,1,2,2, 7873,1, ,2,3,2,4,2,5,2,22,1,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,2,1,2,2,5
5,5,1,4,3,3,1,4,3,1,2,3,2,3,3, , , , , , , , , , , , , , , , ,5,4, , ,0, , ,1,4,3,95382,8584, 4,2,2,5.91558727958197084e-01,22,52, 5,50,5,3,3,2,3,1,1,1,1,1,11857,1, ,1,1,4,1,5,4,2,52,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,2,2,1,4
2,1,1,4,1,3,1,3,3,1,1,3,3,3,1, , , , , , , , , , , , , , , , ,5,3, , ,1, , ,1,6,5,90027,4161,26,2,3,4.63752209556526018e-01,51,44,30,19,5,2,2,2,1,3,1,1,1,1,13665,1, ,1,1,4,1,4,2,4,44,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,2,6
 , , , , , , , , , , , , , , ,2,4,2,1,3,1,3,2,4,4,1,4,3,1,2,1,3,5, , ,0, , ,1,3,3,95829,1189, 8,1,1,1.11412730588377995e+00,10,74, 7,34,5,1,1,1,1,1,1,1,1,1, 1292,1, ,1,1,4,1,4,5,5,74,2,3,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,3,2,1,2
1,1,2,3,1,3,1,3,3,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,1, , ,0, , ,1,8,7,92692,3958,38,1,2,2.97282604564245045e-01,74,26,49,30,5,1,1,1,1,1,1,1,1,1, 2110,1, ,1,2,4,3,4,5,2,26,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,2,2,3
5,5,3,2,3,3,3,2,4,2,3,3,2,2,2, , , , , , , , , , , , , , , , ,2,6, , ,0, , ,1,4,3,93711, 904,12,1,2,8.53569582977571018e-01, 8,78, 5,10,5,1,1,1,1,1,1,1,1,1, 7913,1, ,1,4,1,4,3,5,5,78,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,4,2,1,5
 , , , , , , , , , , , , , , ,1,5,2,1,4,1,3,1,2,3,1,2,3,1,2,1,5,6, , ,0, , ,1,6,5,90278,2365,24,1,3,9.90894434035492044e-01,66,86,36,19,5,1,1,1,1,1,1,1,1,1, 5314,1, ,1,1,4,1,4,4,4,86,2,6,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,3,2,3, 
1,1,1,4,1,3,1,3,3,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,2, , ,0, , ,1,2,2,93117,4044,21,2,2,9.56384494790208040e-01,37,35,24,42,5,1,1,1,1,1,1,1,1,1, 1837,1, ,1,1,4,1,4,3,3,35,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,3,2,2,7
5,5,5,5,1,1,3,3,3,1,3,1,2,1,2, , , , , , , , , , , , , , , , ,2,2, , ,0, , ,1,3,3,95842,3760, 6,2,3,1.25315441421862994e+00, 7,34, 6,34,5,2,2,2,2,2,2,2,2,1,13801,1, ,2,4,1,4,1,5,4,34,1,3,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,2, ,1,1,2,4
 , , , , , , , , , , , , , , ,1,2,1,2,4,1,4,3,3,2,4,1,3,2,1,2,2,4, ,1,0, , , ,8,7,90630,5312,36,1,3,4.20017719247496035e-01,67,53,45,30,5,1,1,1,1,1,1,1,1,1,10297,1, ,1,3,2,3,4,5,4,53,2,8, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,1,2,1,6
5,5,4,5,3,3,2,2,3,2,2,1,2,1,1, , , , , , , , , , , , , , , , ,3,2, , ,0, , , ,4,3,93311,5104,12,1,1,4.71928182215129999e-01,32,31,20,15,5,1,1,2,1,2,1,1,2,1, 9442,1,1,1,4,1,4,2,5,5,31,2,8,1, , , , , , , ,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,5,1,3,4
 , , , , , , , , , , , , , , ,1,5,5,5,5,4,4,4,4,2,4,4,4,4,4,4,3,1,1, ,0, , , ,5,4,92563,4023,32,2,2,9.96946665542810112e-02,71,24,48,33,5,2,2,2,3,2,1,2,2,1, 8845,1, ,1,2,5,5,5,5,5,24,1,3, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,4, , ,3,5,2,3,1
4,4,4,1,1,3,1,3,3,3,2,2,3,1,3, , , , , , , , , , , , , , , , ,2,1, , ,0, , , ,1,1,95124,1842,15,2,3,3.30071273507941987e+00,28,19,16,43,5,2,2,2,2,2,2,2,2,2, 6091,1,1,2,3,1,4,2,5,4,19,1,3, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,5,1,3,5
3,2,4,1,3,4,4,4,1,2,2,3,3,1,2, , , , , , , , , , , , , , , , ,3,6, , ,0, , , ,8,7,90630,2853,36,2,3,9.96946665542810112e-02,67,88,45,30,5,3,3,3,3,3,2,3,2,1, 8904,1,1,1,4,4,2,4,5,5,88,1,7, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,2,1,7
 , , , , , , , , , , , , , , ,1,3,5,3,2,3,3,3,3,1,3,3,3,3,3,2,3,3, , ,0, , ,1,1,1,94112,2535,11,2,3,9.96946665542810112e-02,19,41,15,38,5,2,2,2,2,2,1,1,1,1,10621,1, ,1,1,3,2,2,5,5,41,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,2,1,2,1,7
5,5,2,5,3,3,2,3,3,3,1,3,2,2,1, , , , , , , , , , , , , , , , ,3,3,1, ,0, , , ,1,1,94114,3205,11,1,3,1.39333381084273999e+00,17,45,11,38,5,2,2,2,2,3,1,1,1,1, 3830,1, ,1,2,4,2,4,3,5,45,2,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2, , ,1,2,1,7
5,5,5,5,1,1,2,3,2,1,1,3,3,3,3, , , , , , , , , , , , , , , , ,4,1, , ,0, , , ,2,2,93905,2320,17,1,2,1.04602550790792004e-01,29,25,18,27,5,2,1,1,1,1,1,1,2,1,14225,1,2,1,2,4,1,5,5,5,25,2,7, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,1,5,2,2,2
5,1,5,5,1,1,1,4,2,1,2,3,3,3,2, , , , , , , , , , , , , , , , ,3,3, , ,0, , ,1,4,3,95340,8208,14,1,2,6.39601610085366090e-01,27,40,13,24,5,2,2,2,2,1,1,2,1,1, 8154,1, ,1,1,4,2,5,5,2,40,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,1,1,1,1,4
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , ,0, , , ,5,4,92201,2412,18,1,2,1.42055827878667995e+00,36,33,25,33,5,2,2,2,2,2,1,2,2,2,11513,1,2,2,2,4,2,5,5,5,33,2,5,1,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,2,2,2,1
5,4,4,2,3,3,3,1,2,2,3,2,3,1,3, , , , , , , , , , , , , , , , ,2,4, , ,0, , ,1,8,7,92870,5904,34,1,3,3.33006636037706027e-01,59,58,45,30,5,2,2,2,1,1,1,1,2,1, 4183,1, ,1,4,1,4,2,5,5,58,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,1,1,6
 , , , , , , , , , , , , , , ,1,1,3,3,5,1,3,1,3,4,1,1,3,3,3,1,5,5, , ,0, , ,1,5,4,92262,7832,19,2,2,9.96946665542810112e-02,47,72,41,33,5,2,1,1,1,1,1,1,1,1, 6533,1, ,1,3,4,4,3,1,1,73,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,1,5,2,2,3
5,5,2,5,1,3,3,2,3,1,3,3,2,1,2, , , , , , , , , , , , , , , , ,3,4, ,1,0, , , ,1,1,94010,5253,13,1,3,3.73322275923968050e-01,21,56,15,41,5,1,1,1,1,1,1,1,1,1,11506,1, ,1,1,4,1,4,5,5,56,2,8, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,1,2,1,7
4,4,4,2,3,3,3,3,1,3,2,3,3,1,4, , , , , , , , , , , , , , , , ,3,1, , ,0, , ,1,2,2,95060,6126,17,2,2,1.45225214467169017e-01,28,22,19,44,5,2,2,2,2,1,3,1,3,3, 5000,1, ,2,1,3,4,1,5,1,22,1,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,5,2,1,2
1,1,1,4,3,3,1,2,3,1,2,3,1,3,1, , , , , , , , , , , , , , , , ,5,5, , ,0, , ,1,2,2,93035,1904,21,1,2,1.33868865582718999e+00,38,70,26,56,5,1,1,1,1,1,1,1,1,1,13370,1, ,1,1,4,1,4,4,4,71,2,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,1,5
5,1,1,4,3,3,2,3,3,1,1,3,2,2,3, , , , , , , , , , , , , , , , ,4,4, , ,0, , ,1,6,5,91740,5101,25,2,3,8.50651679676095118e-01,48,53,31,19,5,1,1,2,1,1,1,1,1,1, 3666,1, ,1,2,4,1,4,4,4,53,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,1,1,1,1,7
2,2,2,5,2,3,1,3,3,1,2,3,2,3,3, , , , , , , , , , , , , , , , ,5,1, , ,0, , ,1,1,1,94110,3997,11,1,3,1.71588616828783014e-01,17,27,11,38,5,2,2,2,1,1,1,1,1,1, 4621,1, ,1,1,4,2,4,3,3,27,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,4, , ,1,5,2,2,5
1,2,2,5,1,3,1,3,3,1,2,3,1,3,2, , , , , , , , , , , , , , , , ,5,2, , ,0, ,1, ,1,1,94610,3637, 7,1,3,9.96946665542810112e-02,18,38,12, 1,5,3,3,3,3,3,1,1,1,1,10951,1, ,1,1,4,1,5,5,2,38,2,8, , , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,5,2,2,5
5,4,4,1,3,3,3,1,3,3,3,3,3,1,1, , , , , , , , , , , , , , , , ,2,5, , ,0, , ,1,3,3,95632,2608, 6,1,2,9.96946665542810112e-02, 9,69, 7,34,5,3,3,1,1,1,3,3,1,1,10050,1, ,1,4,3,4,2,5,5,69,2,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,1,2,1,4
4,3,4,1,3,3,3,1,3,2,3,1,3,1,2, , , , , , , , , , , , , , , , ,2,4, , ,0, , , ,2,2,91377,4749,27,2,2,7.24947358518729046e-01,42,64,26,56,5,1,1,3,1,1,1,1,2,3, 6404,1,1,1,4,1,4,2,4,4,64,1,7, ,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,2,1,6
 , , , , , , , , , , , , , , ,1,1,2,1,5,2,2,2,3,3,2,2,3,1,2,1,4,5, , ,0, , ,1,9,8,92128,3271,40,1,2,5.30682595013699077e-01,76,74,50,37,5,1,1,1,1,1,1,1,1,1, 8256,1, ,1,2,3,2,5,5,5,74,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,1,1,2,1, 
5,1,3,4,1,2,2,4,4,1,2,3,3,4,1, , , , , , , , , , , , , , , , ,4,2,1, ,1, , , ,6,5,90012,3577,26,1,3,6.18390691891012034e-01,54,38,34,19,5,3,3,1,3,3,3,3,2,1, 5423,1, ,2,1,4,2,3,5,2,39,2,7, , ,1, , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2, , ,5,2,2,4
5,1,2,5,1,1,1,3,3,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,3, , ,0, , ,1,1,1,95129,3901,15,1,3,7.97689022150685045e-01,23,41,17,43,5,2,2,2,2,2,2,2,2,1,13644,1, ,2,1,4,2,5,5,5,41,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,2,7
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4, , ,1, , ,1,6,5,90292,7012,28,1,3,9.98808290056304116e-01,55,57,36,19,5,3,3,2,1,3,1,1,2,1,12643,1, ,2,1,4,4,5,5,5,57,2,6,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,1,2, , ,1,2,1,6
5,5,5,5,2,3,1,3,4,1,1,3,2,3,1, , , , , , , , , , , , , , , , ,5,2, ,1,1, , , ,6,5,90015,1449,28,2,3,1.03959077035999004e+00,57,32,37,19,5,2,2,2,2,3,2,1,2,2,10691,1, ,2,1,4,4,2,3,2,32,1,7, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,2,2,2,5
5,2,1,4,1,3,1,2,3,1,2,3,1,2,1, , , , , , , , , , , , , , , , ,4,4, , ,1, , ,1,6,5,90035,2645,28,2,3,4.04145391783815033e-01,55,51,37,19,5,2,3,2,3,3,1,1,1,1,10221,1, ,1,1,4,1,4,4,3,51,1,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,1, , ,1,2,2,7
3,2,3,4,4,4,2,2,4,4,4,4,1,4,2, , , , , , , , , , , , , , , , ,3,3, ,1,0, , , ,5,4,92551,4066,31,1,2,3.54548420571827982e+00,60,44,39,33,5,2,1,2,1,2,2,2,2,2,13606,1, ,2,1,2,3,3,3,3,44,2,6, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,1,2, , ,5,2,2,3
5,2,4,2,3,3,3,2,3,3,3,2,2,1,2, , , , , , , , , , , , , , , , ,2,4, , ,0, , ,1,8,7,92869,1732,37,2,2,5.70308080391613070e-01,59,50,40,30,5,1,1,2,1,1,1,1,1,1, 1125,1, ,1,4,2,4,3,3,3,50,1,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,1,2,1,7
5,5,5,5,4,4,4,4,4,4,4,4,4,4,3, , , , , , , , , , , , , , , , ,3,3, ,1,0, , , ,6,5,90804,2703,33,1,3,6.79989089325739982e-01,69,47,42,19,5,3,3,2,3,2,3,1,2,1, 2175,1, ,2,1,5,5,5,2,5,48,2,5, , , ,1, , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,3,3,1,2,3
 , , , , , , , , , , , , , , ,1,5,5,5,5,3,3,3,3,3,3,3,3,3,3,1,4,6, , ,0, , ,1,5,4,92210,7628,19,1,2,4.50917666876624046e-01,47,76,41,33,5,2,2,2,1,1,1,1,2,1, 5340,1, ,1,3,4,1,4,5,5,77,2,7,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,3, , ,1,4,2,1,4
5,3,4,1,2,4,3,2,1,4,3,2,3,1,1, , , , , , , , , , , , , , , , ,1,6, , ,0, , ,1,8,7,92707,4608,34,1,3,5.80980902252637099e-01,68,76,46,30,5,1,1,1,1,1,1,1,1,1, 4815,1, ,2,4,2,4,1,2,5,76,2,8,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2, ,3,2,1,4
4,4,3,1,4,1,4,1,1,4,4,1,4,1,3, , , , , , , , , , , , , , , , ,1,5, , ,0, , ,1,5,4,92344, 971,23,1,1,1.38771869100900003e+00,41,66,23,36,5,3,1,1,1,2,1,1,3,3,  510,1, ,1,4,1,4,2,5,5,67,2,5,1, , , , , , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,1, ,5,2,3,6
